date,Month,Year,Region,Commodity,Tenklbs
2/26/2020,2,2020,Mexico-Texas,Mangoes,24
2/26/2020,2,2020,Mexico-Texas,Garlic,0
2/26/2020,2,2020,Texas,Grapefruit,86
2/26/2020,2,2020,Texas,Oranges,30
2/26/2020,2,2020,Midatlantic,Apples,31
2/26/2020,2,2020,New York,Onions Dry,90
2/26/2020,2,2020,Other,Potatoes,68
2/26/2020,2,2020,Other,Sweet Potatoes,85
2/26/2020,2,2020,Other,Potatoes,135
2/26/2020,2,2020,PNW,Onions Dry,470
2/26/2020,2,2020,PNW,Potatoes,1232
2/26/2020,2,2020,PNW,Onions Dry,163
2/26/2020,2,2020,PNW,Potatoes,20
2/26/2020,2,2020,PNW,Onions Dry,459
2/26/2020,2,2020,PNW,Potatoes,241
2/26/2020,2,2020,Southeast,Sweet Potatoes,581
2/26/2020,2,2020,Texas,Beets,2
2/26/2020,2,2020,Texas,Cabbage,97
2/26/2020,2,2020,Texas,Collard Greens,2
2/26/2020,2,2020,Mexico-Arizona,Cauliflower,4
2/26/2020,2,2020,Mexico-Arizona,Swiss Chard,1
2/26/2020,2,2020,Mexico-Arizona,Misc Herbs,2
2/26/2020,2,2020,Mexico-Arizona,Brussels Sprouts,4
2/26/2020,2,2020,Mexico-Arizona,Dates,6
2/26/2020,2,2020,Mexico-Arizona,Radicchio,1
2/26/2020,2,2020,Mexico-Arizona,Asparagus,126
2/26/2020,2,2020,Mexico-Arizona,Broccoli,55
2/26/2020,2,2020,Mexico-Arizona,Cabbage,9
2/26/2020,2,2020,Mexico-Arizona,Celery,13
2/26/2020,2,2020,Mexico-Arizona,"Lettuce, Iceberg",11
2/26/2020,2,2020,Mexico-Arizona,"Lettuce, Other",3
2/26/2020,2,2020,Mexico-Arizona,"Lettuce, Romaine",16
2/26/2020,2,2020,Mexico-Arizona,Onions Green,20
2/26/2020,2,2020,Mexico-Arizona,Radishes,7
2/26/2020,2,2020,Arizona,"Lettuce, Green Leaf",102
2/26/2020,2,2020,Arizona,"Lettuce, Iceberg",494
2/26/2020,2,2020,Arizona,"Lettuce, Processed",200
2/26/2020,2,2020,Arizona,"Lettuce, Red Leaf",14
2/26/2020,2,2020,Arizona,"Lettuce, Romaine",598
2/26/2020,2,2020,Arizona,Misc Asian,1
2/26/2020,2,2020,Arizona,Parsley,3
2/26/2020,2,2020,Arizona,Radicchio,0
2/26/2020,2,2020,Arizona,Spinach,61
2/26/2020,2,2020,Arizona,Swiss Chard,2
2/25/2020,2,2020,Mexico-Arizona,Swiss Chard,1
2/25/2020,2,2020,Mexico-Arizona,"Lettuce, Romaine",2
2/25/2020,2,2020,Mexico-Arizona,Radishes,5
2/25/2020,2,2020,Mexico-Arizona,Radicchio,4
2/25/2020,2,2020,Mexico-Arizona,Asparagus,84
2/25/2020,2,2020,Mexico-Arizona,Broccoli,48
2/25/2020,2,2020,Mexico-Arizona,Cabbage,4
2/25/2020,2,2020,Mexico-Arizona,Celery,26
2/25/2020,2,2020,Mexico-Arizona,"Lettuce, Iceberg",18
2/25/2020,2,2020,Mexico-Arizona,"Lettuce, Other",5
2/25/2020,2,2020,Mexico-Arizona,Spinach,10
2/25/2020,2,2020,Mexico-Arizona,Onions Green,16
2/25/2020,2,2020,Arizona,Broccoli,15
2/25/2020,2,2020,Arizona,Cabbage,10
2/25/2020,2,2020,Arizona,Cauliflower,5
2/25/2020,2,2020,Arizona,Kale Greens,4
2/25/2020,2,2020,Arizona,"Lettuce, Iceberg",13
2/25/2020,2,2020,Arizona,Parsley,2
2/25/2020,2,2020,Arizona,Broccoli,72
2/25/2020,2,2020,Arizona,Cabbage,49
2/25/2020,2,2020,Arizona,Cauliflower,98
2/25/2020,2,2020,Arizona,Celery,105
2/25/2020,2,2020,Arizona,Chinese Cabbage,3
2/25/2020,2,2020,Arizona,Endive,0
2/25/2020,2,2020,Arizona,Escarole,1
2/25/2020,2,2020,Arizona,Frisee,0
2/25/2020,2,2020,Arizona,Kale Greens,8
2/25/2020,2,2020,Arizona,"Lettuce, Boston",6
2/25/2020,2,2020,Arizona,"Lettuce, Green Leaf",92
2/25/2020,2,2020,Arizona,"Lettuce, Iceberg",635
2/25/2020,2,2020,Arizona,"Lettuce, Processed",172
2/25/2020,2,2020,Arizona,"Lettuce, Red Leaf",15
2/25/2020,2,2020,Arizona,"Lettuce, Romaine",645
2/25/2020,2,2020,Arizona,Misc Asian,0
2/25/2020,2,2020,Arizona,Parsley,4
2/25/2020,2,2020,Arizona,Radicchio,0
2/25/2020,2,2020,Arizona,Spinach,59
2/25/2020,2,2020,Arizona,Swiss Chard,0
2/25/2020,2,2020,Arizona,Misc Herbs,3
2/25/2020,2,2020,Arizona,Misc Herbs,21
2/25/2020,2,2020,California,Carrots,281
2/25/2020,2,2020,California,Blackberries,0
2/25/2020,2,2020,California,Onions Green,2
2/25/2020,2,2020,California,Blackberries,0
2/25/2020,2,2020,California,Brussels Sprouts,3
2/25/2020,2,2020,California,Cabbage,15
2/25/2020,2,2020,California,Celery,33
2/25/2020,2,2020,California,Spinach,2
2/25/2020,2,2020,California,Artichokes,1
2/25/2020,2,2020,California,Broccoli,34
2/25/2020,2,2020,California,Brussels Sprouts,3
2/25/2020,2,2020,California,Cabbage,16
2/25/2020,2,2020,California,Cauliflower,17
2/25/2020,2,2020,California,Celery,8
2/25/2020,2,2020,California,Chinese Cabbage,1
2/25/2020,2,2020,California,Kale Greens,1
2/25/2020,2,2020,California,"Lettuce, Green Leaf",5
2/25/2020,2,2020,California,"Lettuce, Iceberg",157
2/25/2020,2,2020,California,"Lettuce, Red Leaf",2
2/25/2020,2,2020,California,"Lettuce, Romaine",65
2/25/2020,2,2020,California,Parsley,2
2/25/2020,2,2020,California,Artichokes,19
2/25/2020,2,2020,California,Broccoli,26
2/25/2020,2,2020,California,Brussels Sprouts,8
2/25/2020,2,2020,California,Cauliflower,20
2/25/2020,2,2020,California,Celery,73
2/25/2020,2,2020,California,Endive,0
2/25/2020,2,2020,California,Escarole,1
2/25/2020,2,2020,California,"Lettuce, Boston",3
2/25/2020,2,2020,California,"Lettuce, Green Leaf",12
2/25/2020,2,2020,California,"Lettuce, Iceberg",13
2/25/2020,2,2020,California,"Lettuce, Red Leaf",6
2/25/2020,2,2020,California,"Lettuce, Romaine",53
2/25/2020,2,2020,California,Spinach,14
2/25/2020,2,2020,California,Artichokes,2
2/25/2020,2,2020,California,Broccoli,0
2/25/2020,2,2020,California,Brussels Sprouts,1
2/25/2020,2,2020,California,Cabbage,18
2/25/2020,2,2020,California,Celery,263
2/25/2020,2,2020,California,Chinese Cabbage,0
2/25/2020,2,2020,California,Endive,0
2/25/2020,2,2020,California,Escarole,0
2/25/2020,2,2020,California,Kale Greens,6
2/25/2020,2,2020,California,"Lettuce, Green Leaf",2
2/25/2020,2,2020,California,"Lettuce, Red Leaf",2
2/25/2020,2,2020,California,"Lettuce, Romaine",10
2/25/2020,2,2020,California,Parsley,4
2/25/2020,2,2020,California,Radishes,18
2/25/2020,2,2020,California,Spinach,3
2/25/2020,2,2020,California,Strawberries,135
2/25/2020,2,2020,California,Broccoli,12
2/25/2020,2,2020,California,Artichokes,4
2/25/2020,2,2020,California,Blueberries,0
2/25/2020,2,2020,California,Strawberries,0
2/25/2020,2,2020,California,Blueberries,1
2/25/2020,2,2020,California,Broccoli,61
2/25/2020,2,2020,California,Cauliflower,48
2/25/2020,2,2020,California,Chinese Cabbage,10
2/25/2020,2,2020,California,Misc Asian,10
2/25/2020,2,2020,California,Misc Herbs,6
2/25/2020,2,2020,California,Strawberries,38
2/25/2020,2,2020,California,Misc Asian,1
2/25/2020,2,2020,California,Misc Herbs,2
2/25/2020,2,2020,California,Misc Herbs,1
2/25/2020,2,2020,California,Blackberries,3
2/25/2020,2,2020,California,Blueberries,9
2/25/2020,2,2020,California,Misc Asian,0
2/25/2020,2,2020,California,Misc Herbs,14
2/25/2020,2,2020,California,Peas Green,0
2/25/2020,2,2020,California,Raspberries,13
2/25/2020,2,2020,Colorado,Potatoes,392
2/25/2020,2,2020,Florida,Beans,63
2/25/2020,2,2020,Florida,Celery,85
2/25/2020,2,2020,Florida,Chinese Cabbage,3
2/25/2020,2,2020,Florida,"Corn, Sweet",168
2/25/2020,2,2020,Florida,Eggplant,9
2/25/2020,2,2020,Florida,Endive,5
2/25/2020,2,2020,Florida,Escarole,6
2/25/2020,2,2020,Florida,Kale Greens,1
2/25/2020,2,2020,Florida,"Lettuce, Boston",0
2/25/2020,2,2020,Florida,"Lettuce, Green Leaf",2
2/25/2020,2,2020,Florida,"Lettuce, Iceberg",41
2/25/2020,2,2020,Florida,"Lettuce, Red Leaf",1
2/25/2020,2,2020,Florida,"Lettuce, Romaine",8
2/25/2020,2,2020,Florida,Misc Herbs,1
2/25/2020,2,2020,Florida,Parsley,2
2/25/2020,2,2020,Florida,"Peppers, Bell Type",71
2/25/2020,2,2020,Florida,"Peppers, Other",13
2/25/2020,2,2020,Florida,Radishes,20
2/25/2020,2,2020,Florida,Squash,36
2/25/2020,2,2020,Florida,Strawberries,409
2/25/2020,2,2020,Florida,Tomatoes,325
2/25/2020,2,2020,Florida,"Tomatoes, Cherry",7
2/25/2020,2,2020,Florida,"Tomatoes, Grape Type",33
2/25/2020,2,2020,Florida,"Tomatoes, Plum Type",102
2/25/2020,2,2020,Florida,Avocados,3
2/25/2020,2,2020,Great Lakes,Onions Dry,39
2/25/2020,2,2020,Great Lakes,Potatoes,59
2/25/2020,2,2020,Great Lakes,Potatoes,8
2/25/2020,2,2020,Great Lakes,Potatoes,155
2/25/2020,2,2020,Mexico-Arizona,Asparagus,3
2/25/2020,2,2020,Mexico-Arizona,Beans,50
2/25/2020,2,2020,Mexico-Arizona,Blueberries,1
2/25/2020,2,2020,Mexico-Arizona,Brussels Sprouts,17
2/25/2020,2,2020,Mexico-Arizona,Cabbage,5
2/25/2020,2,2020,Mexico-Arizona,Carrots,33
2/25/2020,2,2020,Mexico-Arizona,Grapefruit,3
2/25/2020,2,2020,Mexico-Arizona,Honeydews,23
2/25/2020,2,2020,Mexico-Arizona,Limes,6
2/25/2020,2,2020,Mexico-Arizona,Peas Green,7
2/25/2020,2,2020,Mexico-Arizona,"Peppers, Bell Type",350
2/25/2020,2,2020,Mexico-Arizona,Pumpkins,5
2/25/2020,2,2020,Mexico-Arizona,Tomatoes,317
2/25/2020,2,2020,Mexico-Arizona,"Tomatoes, Cherry",11
2/25/2020,2,2020,Mexico-Arizona,"Tomatoes, Grape Type",87
2/25/2020,2,2020,Mexico-Arizona,"Watermelons, Seedless",117
2/25/2020,2,2020,Mexico-California,Artichokes,4
2/25/2020,2,2020,Mexico-California,Beets,8
2/25/2020,2,2020,Mexico-California,Brussels Sprouts,51
2/25/2020,2,2020,Mexico-California,Cabbage,6
2/25/2020,2,2020,Mexico-California,Collard Greens,0
2/25/2020,2,2020,Mexico-California,"Lettuce, Romaine",10
2/25/2020,2,2020,Mexico-California,Misc Herbs,16
2/25/2020,2,2020,Mexico-California,Mizuna,3
2/25/2020,2,2020,Mexico-California,Parsley,6
2/25/2020,2,2020,Mexico-California,Spinach,3
2/25/2020,2,2020,Mexico-California,Swiss Chard,1
2/25/2020,2,2020,Mexico-California,Strawberries,54
2/25/2020,2,2020,Mexico-NewMexico,"Peppers, Other",4
2/25/2020,2,2020,Mexico-Texas,Cactus Leaf (nopales),0
2/25/2020,2,2020,Mexico-Texas,Carrots,4
2/25/2020,2,2020,Mexico-Texas,"Corn, Sweet",1
2/25/2020,2,2020,Mexico-Texas,Cactus Leaf (nopales),0
2/25/2020,2,2020,Mexico-Texas,"Corn, Sweet",0
2/25/2020,2,2020,Mexico-Texas,Onions Dry,4
2/25/2020,2,2020,Mexico-Texas,"Peppers, Other",3
2/25/2020,2,2020,Mexico-Texas,Watermelons,1
2/25/2020,2,2020,Mexico-Texas,Avocados,124
2/25/2020,2,2020,Mexico-Texas,Bananas,16
2/25/2020,2,2020,Mexico-Texas,Blackberries,25
2/25/2020,2,2020,Mexico-Texas,Blueberries,15
2/25/2020,2,2020,Mexico-Texas,Cabbage,9
2/25/2020,2,2020,Mexico-Texas,Carrots,0
2/25/2020,2,2020,Mexico-Texas,Cauliflower,2
2/25/2020,2,2020,Mexico-Texas,Celery,1
2/25/2020,2,2020,Mexico-Texas,Cucumbers,2
2/25/2020,2,2020,Mexico-Texas,"Lettuce, Iceberg",64
2/25/2020,2,2020,Mexico-Texas,"Lettuce, Romaine",21
2/25/2020,2,2020,Mexico-Texas,Mushrooms,7
2/25/2020,2,2020,Mexico-Texas,"Peppers, Bell Type",21
2/25/2020,2,2020,Mexico-Texas,Radicchio,0
2/25/2020,2,2020,Mexico-Texas,Raspberries,34
2/25/2020,2,2020,Mexico-Texas,Avocados,303
2/25/2020,2,2020,Mexico-Texas,Bananas,32
2/25/2020,2,2020,Mexico-Texas,Beans,8
2/25/2020,2,2020,Mexico-Texas,Beets,16
2/25/2020,2,2020,Mexico-Texas,Blackberries,32
2/25/2020,2,2020,Mexico-Texas,Blueberries,11
2/25/2020,2,2020,Mexico-Texas,Broccoli,105
2/25/2020,2,2020,Mexico-Texas,Brussels Sprouts,0
2/25/2020,2,2020,Mexico-Texas,Cabbage,7
2/25/2020,2,2020,Mexico-Texas,Cactus Leaf (nopales),5
2/25/2020,2,2020,Mexico-Texas,Cactus Pears,0
2/25/2020,2,2020,Mexico-Texas,Carrots,46
2/25/2020,2,2020,Mexico-Texas,Cauliflower,2
2/25/2020,2,2020,Mexico-Texas,Celery,6
2/25/2020,2,2020,Mexico-Texas,Chinese Cabbage,7
2/25/2020,2,2020,Mexico-Texas,Cucumbers,57
2/25/2020,2,2020,Mexico-Texas,Eggplant,5
2/25/2020,2,2020,Mexico-Texas,Guava,13
2/25/2020,2,2020,Mexico-Texas,Huauzontle,0
2/25/2020,2,2020,Mexico-Texas,Kale Greens,2
2/25/2020,2,2020,Mexico-Texas,Kohlrabi,0
2/25/2020,2,2020,Mexico-Texas,"Lettuce, Iceberg",9
2/25/2020,2,2020,Mexico-Texas,"Lettuce, Other",1
2/25/2020,2,2020,Mexico-Texas,"Lettuce, Romaine",1
2/25/2020,2,2020,Mexico-Texas,Limes,94
2/25/2020,2,2020,Mexico-Texas,Misc Asian,1
2/25/2020,2,2020,Mexico-Texas,Misc Herbs,26
2/25/2020,2,2020,Mexico-Texas,Misc Tropical,33
2/25/2020,2,2020,Mexico-Texas,Okra,4
2/25/2020,2,2020,Mexico-Texas,Onions Dry,37
2/25/2020,2,2020,Mexico-Texas,Onions Green,3
2/25/2020,2,2020,Mexico-Texas,Oranges,27
2/25/2020,2,2020,Mexico-Texas,Papaya,18
2/25/2020,2,2020,Mexico-Texas,Parsley,1
2/25/2020,2,2020,Mexico-Texas,Peas Green,1
2/25/2020,2,2020,Mexico-Texas,"Peppers, Bell Type",107
2/25/2020,2,2020,Mexico-Texas,"Peppers, Other",51
2/25/2020,2,2020,Mexico-Texas,Pineapples,11
2/25/2020,2,2020,Mexico-Texas,Plantains,2
2/25/2020,2,2020,Mexico-Texas,Rape Greens,3
2/25/2020,2,2020,Mexico-Texas,Raspberries,35
2/25/2020,2,2020,Mexico-Texas,Spinach,1
2/25/2020,2,2020,Mexico-Texas,Squash,6
2/25/2020,2,2020,Mexico-Texas,Strawberries,223
2/25/2020,2,2020,Mexico-Texas,Tomatoes,144
2/25/2020,2,2020,Mexico-Texas,"Tomatoes, Cherry",4
2/25/2020,2,2020,Mexico-Texas,"Tomatoes, Grape Type",15
2/25/2020,2,2020,Mexico-Texas,"Tomatoes, Plum Type",155
2/25/2020,2,2020,Mexico-Texas,Watermelons,21
2/25/2020,2,2020,Mexico-Texas,Cucumbers,95
2/25/2020,2,2020,Mexico-Texas,Limes,15
2/25/2020,2,2020,Mexico-Texas,Misc Tropical,0
2/25/2020,2,2020,Mexico-Texas,Onions Dry,222
2/25/2020,2,2020,Mexico-Texas,Watermelons,125
2/25/2020,2,2020,Mexico-Texas,Bananas,1
2/25/2020,2,2020,Mexico-Texas,Beans,0
2/25/2020,2,2020,Mexico-Texas,Beets,0
2/25/2020,2,2020,Mexico-Texas,Cactus Leaf (nopales),6
2/25/2020,2,2020,Mexico-Texas,Cactus Pears,0
2/25/2020,2,2020,Mexico-Texas,Carrots,2
2/25/2020,2,2020,Mexico-Texas,Chinese Cabbage,2
2/25/2020,2,2020,Mexico-Texas,Cucumbers,1
2/25/2020,2,2020,Mexico-Texas,Huauzontle,0
2/25/2020,2,2020,Mexico-Texas,Lamb's Quarters (quilete),0
2/25/2020,2,2020,Mexico-Texas,"Lettuce, Other",0
2/25/2020,2,2020,Mexico-Texas,Misc Herbs,11
2/25/2020,2,2020,Mexico-Texas,Misc Tropical,10
2/25/2020,2,2020,Mexico-Texas,Onions Dry,19
2/25/2020,2,2020,Mexico-Texas,Onions Green,1
2/25/2020,2,2020,Mexico-Texas,Peas Green,0
2/25/2020,2,2020,Mexico-Texas,"Peppers, Bell Type",1
2/25/2020,2,2020,Mexico-Texas,"Peppers, Other",17
2/25/2020,2,2020,Mexico-Texas,Pineapples,0
2/25/2020,2,2020,Mexico-Texas,Pumpkins,0
2/25/2020,2,2020,Mexico-Texas,Radishes,1
2/25/2020,2,2020,Mexico-Texas,Squash,1
2/25/2020,2,2020,Mexico-Texas,Broccoli,4
2/25/2020,2,2020,Mexico-Texas,Cabbage,2
2/25/2020,2,2020,Mexico-Texas,Cactus Leaf (nopales),2
2/25/2020,2,2020,Mexico-Texas,Carrots,11
2/25/2020,2,2020,Mexico-Texas,Cauliflower,0
2/25/2020,2,2020,Mexico-Texas,Chinese Cabbage,2
2/25/2020,2,2020,Mexico-Texas,"Corn, Sweet",4
2/25/2020,2,2020,Mexico-Texas,Eggplant,5
2/25/2020,2,2020,Mexico-Texas,Misc Asian,10
2/25/2020,2,2020,Mexico-Texas,Misc Herbs,1
2/25/2020,2,2020,Mexico-Texas,Misc Tropical,4
2/25/2020,2,2020,Mexico-Texas,Onions Dry,1
2/25/2020,2,2020,Mexico-Texas,Onions Green,0
2/25/2020,2,2020,Mexico-Texas,Parsley,2
2/25/2020,2,2020,Mexico-Texas,Peas Green,0
2/25/2020,2,2020,Mexico-Texas,"Peppers, Other",5
2/25/2020,2,2020,Mexico-Texas,Spinach,3
2/25/2020,2,2020,Mexico-Texas,Tomatoes,17
2/25/2020,2,2020,Mexico-Texas,Mangoes,91
2/25/2020,2,2020,Mexico-Texas,Garlic,0
2/25/2020,2,2020,New York,Onions Dry,56
2/25/2020,2,2020,Other,Potatoes,117
2/25/2020,2,2020,PNW,Onions Dry,463
2/25/2020,2,2020,PNW,Potatoes,1011
2/25/2020,2,2020,PNW,Onions Dry,147
2/25/2020,2,2020,PNW,Potatoes,26
2/25/2020,2,2020,PNW,Onions Dry,515
2/25/2020,2,2020,PNW,Potatoes,264
2/25/2020,2,2020,Texas,Beets,1
2/25/2020,2,2020,Texas,Cabbage,76
2/25/2020,2,2020,Texas,Collard Greens,4
2/25/2020,2,2020,Texas,Dandelion Greens,0
2/25/2020,2,2020,Texas,Kale Greens,9
2/25/2020,2,2020,Texas,Misc Herbs,14
2/25/2020,2,2020,Texas,Mustard,2
2/25/2020,2,2020,Texas,Parsley,5
2/25/2020,2,2020,Texas,Radishes,1
2/25/2020,2,2020,Texas,Spinach,1
2/25/2020,2,2020,Texas,Swiss Chard,2
2/25/2020,2,2020,Texas,Turnip Tops Greens,2
2/25/2020,2,2020,Texas,Cabbage,23
2/25/2020,2,2020,Florida,Cabbage,241
2/25/2020,2,2020,Mexico-Arizona,Dates,4
2/25/2020,2,2020,Mexico-Arizona,Bananas,16
2/25/2020,2,2020,Mexico-Arizona,Cauliflower,0
2/25/2020,2,2020,Mexico-Arizona,Celery,0
2/25/2020,2,2020,Mexico-Arizona,Chinese Cabbage,1
2/25/2020,2,2020,Mexico-Arizona,"Corn, Sweet",90
2/25/2020,2,2020,Mexico-Arizona,Cucumbers,455
2/25/2020,2,2020,Mexico-Arizona,Edible Flowers,0
2/25/2020,2,2020,Mexico-Arizona,Eggplant,54
2/25/2020,2,2020,Mexico-Arizona,Lemons,1
2/25/2020,2,2020,Mexico-Arizona,Misc Asian,27
2/25/2020,2,2020,Mexico-Arizona,Misc Herbs,3
2/25/2020,2,2020,Mexico-Arizona,Misc Tropical,7
2/25/2020,2,2020,Mexico-Arizona,Onions Green,0
2/25/2020,2,2020,Mexico-Arizona,Oranges,30
2/25/2020,2,2020,Mexico-Arizona,"Peppers, Other",94
2/25/2020,2,2020,Mexico-Arizona,Spinach,0
2/25/2020,2,2020,Mexico-Arizona,Squash,313
2/25/2020,2,2020,Mexico-Arizona,"Tomatoes, Plum Type",535
2/25/2020,2,2020,Mexico-Arizona,Vegetables Other,2
2/25/2020,2,2020,Mexico-Arizona,Mangoes,31
2/25/2020,2,2020,Mexico-California,Asparagus,282
2/25/2020,2,2020,Mexico-California,Broccoli,40
2/25/2020,2,2020,Mexico-California,Carrots,1
2/25/2020,2,2020,Mexico-California,Cauliflower,8
2/25/2020,2,2020,Mexico-California,Celery,62
2/25/2020,2,2020,Mexico-California,Kale Greens,11
2/25/2020,2,2020,Mexico-California,"Lettuce, Other",36
2/25/2020,2,2020,Mexico-California,Onions Dry,6
2/25/2020,2,2020,Mexico-California,Onions Green,131
2/25/2020,2,2020,Mexico-California,Radishes,28
2/25/2020,2,2020,Mexico-California,Avocados,4
2/25/2020,2,2020,Mexico-California,Bananas,15
2/25/2020,2,2020,Mexico-California,Beans,9
2/25/2020,2,2020,Mexico-California,Beets,2
2/25/2020,2,2020,Mexico-California,Blackberries,1
2/25/2020,2,2020,Mexico-California,Blueberries,1
2/25/2020,2,2020,Mexico-California,Broccoli,1
2/25/2020,2,2020,Mexico-California,Brussels Sprouts,6
2/25/2020,2,2020,Mexico-California,Cabbage,1
2/25/2020,2,2020,Mexico-California,Cactus Leaf (nopales),19
2/25/2020,2,2020,Mexico-California,Carrots,0
2/25/2020,2,2020,Mexico-California,Cauliflower,0
2/25/2020,2,2020,Mexico-California,Celery,9
2/25/2020,2,2020,Mexico-California,Chinese Cabbage,6
2/25/2020,2,2020,Mexico-California,"Corn, Sweet",7
2/25/2020,2,2020,Mexico-California,Cucumbers,38
2/25/2020,2,2020,Mexico-California,Eggplant,0
2/25/2020,2,2020,Mexico-California,Limes,68
2/25/2020,2,2020,Mexico-California,Misc Asian,7
2/25/2020,2,2020,Mexico-California,Misc Herbs,4
2/25/2020,2,2020,Mexico-California,Misc Tropical,82
2/25/2020,2,2020,Mexico-California,Mustard,0
2/25/2020,2,2020,Mexico-California,Onions Green,2
2/25/2020,2,2020,Mexico-California,Papaya,30
2/25/2020,2,2020,Mexico-California,Parsley,0
2/25/2020,2,2020,Mexico-California,Passion Fruit,0
2/25/2020,2,2020,Mexico-California,Peas Green,5
2/25/2020,2,2020,Mexico-California,"Peppers, Bell Type",0
2/25/2020,2,2020,Mexico-California,"Peppers, Other",52
2/25/2020,2,2020,Mexico-California,Pumpkins,1
2/25/2020,2,2020,Mexico-California,Radishes,5
2/25/2020,2,2020,Mexico-California,Raspberries,3
2/25/2020,2,2020,Mexico-California,Salicornia (sea Bean),0
2/25/2020,2,2020,Mexico-California,Squash,19
2/25/2020,2,2020,Mexico-California,Tomatoes,1
2/25/2020,2,2020,Mexico-California,"Tomatoes, Cherry",6
2/25/2020,2,2020,Mexico-California,"Tomatoes, Plum Type",18
2/25/2020,2,2020,Mexico-California,Vegetables Other,1
2/25/2020,2,2020,Mexico-California,Watermelons,21
2/25/2020,2,2020,Mexico-Texas,Broccoli,30
2/25/2020,2,2020,Mexico-Texas,"Lettuce, Other",32
2/25/2020,2,2020,Mexico-Texas,"Peppers, Other",9
2/25/2020,2,2020,Mexico-Texas,Tomatoes,117
2/25/2020,2,2020,Mexico-Texas,"Tomatoes, Plum Type",8
2/25/2020,2,2020,Mexico-Texas,"Tomatoes, Plum Type",5
2/25/2020,2,2020,Midatlantic,Apples,23
2/25/2020,2,2020,Other,Potatoes,79
2/25/2020,2,2020,Texas,Grapefruit,133
2/25/2020,2,2020,Texas,Oranges,52
2/25/2020,2,2020,Mexico-Arizona,Beets,3
2/25/2020,2,2020,Mexico-Arizona,Brussels Sprouts,13
2/25/2020,2,2020,Mexico-Arizona,Kale Greens,0
2/25/2020,2,2020,Mexico-Arizona,Misc Herbs,1
2/24/2020,2,2020,Texas,Beets,2
2/24/2020,2,2020,Arizona,Broccoli,72
2/24/2020,2,2020,Arizona,Cabbage,73
2/24/2020,2,2020,Arizona,Cauliflower,108
2/24/2020,2,2020,Arizona,Celery,89
2/24/2020,2,2020,Arizona,Chinese Cabbage,2
2/24/2020,2,2020,Arizona,Endive,1
2/24/2020,2,2020,Arizona,Escarole,1
2/24/2020,2,2020,Arizona,Frisee,0
2/24/2020,2,2020,Arizona,Kale Greens,8
2/24/2020,2,2020,Arizona,"Lettuce, Boston",11
2/24/2020,2,2020,Arizona,"Lettuce, Green Leaf",98
2/24/2020,2,2020,Arizona,"Lettuce, Iceberg",650
2/24/2020,2,2020,Arizona,"Lettuce, Processed",207
2/24/2020,2,2020,Arizona,"Lettuce, Red Leaf",17
2/24/2020,2,2020,California,Blueberries,0
2/24/2020,2,2020,California,Strawberries,0
2/24/2020,2,2020,California,Blueberries,1
2/24/2020,2,2020,California,Broccoli,58
2/24/2020,2,2020,California,Cauliflower,43
2/24/2020,2,2020,California,Chinese Cabbage,13
2/24/2020,2,2020,California,Misc Asian,10
2/24/2020,2,2020,California,Misc Herbs,2
2/24/2020,2,2020,California,Strawberries,37
2/24/2020,2,2020,California,Misc Asian,1
2/24/2020,2,2020,California,Misc Herbs,2
2/24/2020,2,2020,California,Misc Herbs,1
2/24/2020,2,2020,California,Blackberries,1
2/24/2020,2,2020,California,Blueberries,5
2/24/2020,2,2020,California,Misc Asian,0
2/24/2020,2,2020,California,Misc Herbs,14
2/24/2020,2,2020,California,Raspberries,18
2/24/2020,2,2020,Mexico-Texas,Beets,2
2/24/2020,2,2020,Mexico-Texas,Blackberries,55
2/24/2020,2,2020,Mexico-California,Radishes,1
2/24/2020,2,2020,Mexico-California,Squash,5
2/24/2020,2,2020,Mexico-California,Tomatoes,0
2/24/2020,2,2020,Mexico-California,"Tomatoes, Cherry",3
2/24/2020,2,2020,Mexico-California,"Tomatoes, Plum Type",1
2/24/2020,2,2020,Mexico-California,Watermelons,2
2/24/2020,2,2020,Mexico-California,Mangoes,2
2/24/2020,2,2020,Midatlantic,Apples,70
2/24/2020,2,2020,Other,Potatoes,86
2/24/2020,2,2020,Texas,Grapefruit,105
2/24/2020,2,2020,Texas,Oranges,58
2/24/2020,2,2020,Arizona,"Lettuce, Romaine",652
2/24/2020,2,2020,Arizona,Misc Asian,1
2/24/2020,2,2020,Arizona,Parsley,4
2/24/2020,2,2020,Arizona,Radicchio,0
2/24/2020,2,2020,Arizona,Spinach,66
2/24/2020,2,2020,Arizona,Swiss Chard,1
2/24/2020,2,2020,Arizona,Misc Herbs,16
2/24/2020,2,2020,California,Carrots,307
2/24/2020,2,2020,California,Blackberries,0
2/24/2020,2,2020,California,Onions Green,1
2/24/2020,2,2020,California,Blackberries,1
2/24/2020,2,2020,California,Brussels Sprouts,2
2/24/2020,2,2020,California,Cabbage,15
2/24/2020,2,2020,California,Celery,33
2/24/2020,2,2020,California,Kale Greens,1
2/24/2020,2,2020,California,Spinach,2
2/24/2020,2,2020,California,Artichokes,0
2/24/2020,2,2020,California,Broccoli,36
2/24/2020,2,2020,California,Brussels Sprouts,11
2/24/2020,2,2020,California,Cabbage,18
2/24/2020,2,2020,California,Cauliflower,17
2/24/2020,2,2020,California,Celery,3
2/24/2020,2,2020,California,Escarole,0
