_id,Month,Year,Region,Commodity,Tenklbs
ObjectId("5e8bacc58418f12a4f9eaec4"),2,2020,California,Lettuce, Iceberg,13
ObjectId("5e8bacc58418f12a4f9eaec5"),2,2020,California,Lettuce, Red Leaf,6
ObjectId("5e8bacc58418f12a4f9eaec6"),2,2020,California,Lettuce, Romaine,41
ObjectId("5e8bacc58418f12a4f9eaec7"),2,2020,California,Spinach,12
ObjectId("5e8bacc58418f12a4f9eaec8"),2,2020,California,Artichokes,5
ObjectId("5e8bacc58418f12a4f9eaec9"),2,2020,California,Broccoli,0
ObjectId("5e8bacc58418f12a4f9eaeca"),2,2020,California,Brussels Sprouts,11
ObjectId("5e8bacc58418f12a4f9eaecb"),2,2020,California,Cabbage,24
ObjectId("5e8bacc58418f12a4f9eaecc"),2,2020,California,Celery,276
ObjectId("5e8bacc58418f12a4f9eaecd"),2,2020,California,Chinese Cabbage,0
ObjectId("5e8bacc58418f12a4f9eaece"),2,2020,California,Endive,0
ObjectId("5e8bacc58418f12a4f9eaecf"),2,2020,California,Escarole,0
ObjectId("5e8bacc58418f12a4f9eaed0"),2,2020,California,Kale Greens,5
ObjectId("5e8bacc58418f12a4f9eaed1"),2,2020,California,Lettuce, Boston,0
ObjectId("5e8bacc58418f12a4f9eaed2"),2,2020,California,Lettuce, Green Leaf,3
ObjectId("5e8bacc58418f12a4f9eaed3"),2,2020,California,Lettuce, Iceberg,10
ObjectId("5e8bacc58418f12a4f9eaed4"),2,2020,California,Lettuce, Red Leaf,2
ObjectId("5e8bacc58418f12a4f9eaed5"),2,2020,California,Lettuce, Romaine,10
ObjectId("5e8bacc58418f12a4f9eaed6"),2,2020,California,Parsley,0
ObjectId("5e8bacc58418f12a4f9eaed7"),2,2020,California,Radishes,18
ObjectId("5e8bacc58418f12a4f9eaed8"),2,2020,California,Spinach,2
ObjectId("5e8bacc58418f12a4f9eaed9"),2,2020,California,Strawberries,114
ObjectId("5e8bacc58418f12a4f9eaeda"),2,2020,California,Broccoli,13
ObjectId("5e8bacc58418f12a4f9eaedb"),2,2020,California,Artichokes,2
ObjectId("5e8bacc58418f12a4f9eaedc"),2,2020,California,Blueberries,0
ObjectId("5e8bacc58418f12a4f9eaedd"),2,2020,California,Broccoli,63
ObjectId("5e8bacc58418f12a4f9eaede"),2,2020,California,Cauliflower,33
ObjectId("5e8bacc58418f12a4f9eaedf"),2,2020,California,Chinese Cabbage,13
ObjectId("5e8bacc58418f12a4f9eaee0"),2,2020,California,Misc Asian,10
ObjectId("5e8bacc58418f12a4f9eaee1"),2,2020,California,Strawberries,23
ObjectId("5e8bacc58418f12a4f9eaee2"),2,2020,California,Misc Asian,1
ObjectId("5e8bacc58418f12a4f9eaee3"),2,2020,California,Misc Herbs,2
ObjectId("5e8bacc58418f12a4f9eaee4"),2,2020,California,Misc Herbs,1
ObjectId("5e8bacc58418f12a4f9eaee5"),2,2020,California,Blackberries,2
ObjectId("5e8bacc58418f12a4f9eaee6"),2,2020,California,Blueberries,4
ObjectId("5e8bacc58418f12a4f9eaee7"),2,2020,California,Misc Asian,0
ObjectId("5e8bacc58418f12a4f9eaee8"),2,2020,California,Misc Herbs,13
ObjectId("5e8bacc58418f12a4f9eaee9"),2,2020,California,Peas Green,0
ObjectId("5e8bacc58418f12a4f9eaeea"),2,2020,California,Raspberries,13
ObjectId("5e8bacc58418f12a4f9eaeeb"),2,2020,Colorado,Potatoes,325
ObjectId("5e8bacc58418f12a4f9eaeec"),2,2020,Great Lakes,Potatoes,216
ObjectId("5e8bacc58418f12a4f9eaeed"),2,2020,Mexico-Arizona,Asparagus,150
ObjectId("5e8bacc58418f12a4f9eaeee"),2,2020,Mexico-Arizona,Broccoli,12
ObjectId("5e8bacc58418f12a4f9eaeef"),2,2020,Mexico-Arizona,Celery,6
ObjectId("5e8bacc58418f12a4f9eaef0"),2,2020,Mexico-Arizona,Spinach,4
ObjectId("5e8bacc58418f12a4f9eaef1"),2,2020,Mexico-Arizona,Kale Greens,1
ObjectId("5e8bacc58418f12a4f9eaef2"),2,2020,Mexico-Arizona,Lettuce, Iceberg,20
ObjectId("5e8bacc58418f12a4f9eaef3"),2,2020,Mexico-California,Cucumbers,9
ObjectId("5e8bacc58418f12a4f9eaef4"),2,2020,Mexico-California,Edible Flowers,0
ObjectId("5e8bacc58418f12a4f9eaef5"),2,2020,Mexico-California,Eggplant,1
ObjectId("5e8bacc58418f12a4f9eaef6"),2,2020,Mexico-California,Lettuce, Other,3
ObjectId("5e8bacc58418f12a4f9eaef7"),2,2020,Mexico-California,Limes,31
ObjectId("5e8bacc58418f12a4f9eaef8"),2,2020,Mexico-California,Misc Asian,22
ObjectId("5e8bacc58418f12a4f9eaef9"),2,2020,Mexico-California,Misc Herbs,4
ObjectId("5e8bacc58418f12a4f9eaefa"),2,2020,Mexico-California,Misc Tropical,72
ObjectId("5e8bacc58418f12a4f9eaefb"),2,2020,Mexico-California,Mushrooms,0
ObjectId("5e8bacc58418f12a4f9eaefc"),2,2020,Mexico-California,Mustard,3
ObjectId("5e8bacc58418f12a4f9eaefd"),2,2020,Mexico-California,Onions Green,3
ObjectId("5e8bacc58418f12a4f9eaefe"),2,2020,Mexico-California,Papaya,4
ObjectId("5e8bacc58418f12a4f9eaeff"),2,2020,Mexico-California,Peas Green,0
ObjectId("5e8bacc58418f12a4f9eaf00"),2,2020,Mexico-California,Peppers, Bell Type,6
ObjectId("5e8bacc58418f12a4f9eaf01"),2,2020,Mexico-California,Peppers, Other,41
ObjectId("5e8bacc58418f12a4f9eaf02"),2,2020,Mexico-California,Pineapples,10
ObjectId("5e8bacc58418f12a4f9eaf03"),2,2020,Mexico-California,Plantains,0
ObjectId("5e8bacc58418f12a4f9eaf04"),2,2020,Mexico-California,Radishes,4
ObjectId("5e8bacc58418f12a4f9eaf05"),2,2020,Mexico-California,Raspberries,4
ObjectId("5e8bacc58418f12a4f9eaf06"),2,2020,Mexico-California,Salicornia (sea Bean),0
ObjectId("5e8bacc58418f12a4f9eaf07"),2,2020,Mexico-California,Squash,17
ObjectId("5e8bacc58418f12a4f9eaf08"),2,2020,Mexico-California,Strawberries,19
ObjectId("5e8bacc58418f12a4f9eaf09"),2,2020,Mexico-California,Tomatoes,3
ObjectId("5e8bacc58418f12a4f9eaf0a"),2,2020,Mexico-California,Tomatoes, Cherry,5
ObjectId("5e8bacc58418f12a4f9eaf0b"),2,2020,Mexico-California,Tomatoes, Plum Type,20
ObjectId("5e8bacc58418f12a4f9eaf0c"),2,2020,Mexico-California,Vegetables Other,4
ObjectId("5e8bacc58418f12a4f9eaf0d"),2,2020,Mexico-California,Watermelons,14
ObjectId("5e8bacc58418f12a4f9eaf0e"),2,2020,Mexico-California,Mangoes,7
ObjectId("5e8bacc58418f12a4f9eaf0f"),2,2020,Mexico-NewMexico,Peppers, Other,4
ObjectId("5e8bacc58418f12a4f9eaf10"),2,2020,Mexico-Texas,Beets,4
ObjectId("5e8bacc58418f12a4f9eaf11"),2,2020,Mexico-Texas,Corn, Sweet,3
ObjectId("5e8bacc58418f12a4f9eaf12"),2,2020,Mexico-Texas,Misc Tropical,0
ObjectId("5e8bacc58418f12a4f9eaf13"),2,2020,Mexico-Texas,Cactus Leaf (nopales),1
ObjectId("5e8bacc58418f12a4f9eaf14"),2,2020,Mexico-Texas,Carrots,0
ObjectId("5e8bacc58418f12a4f9eaf15"),2,2020,Mexico-Texas,Limes,5
ObjectId("5e8bacc58418f12a4f9eaf16"),2,2020,Mexico-Texas,Misc Tropical,1
ObjectId("5e8bacc58418f12a4f9eaf17"),2,2020,Mexico-Texas,Peppers, Other,1
ObjectId("5e8bacc58418f12a4f9eaf18"),2,2020,Mexico-Texas,Avocados,289
ObjectId("5e8bacc58418f12a4f9eaf19"),2,2020,Mexico-Texas,Blackberries,23
ObjectId("5e8bacc58418f12a4f9eaf1a"),2,2020,Mexico-Texas,Blueberries,5
ObjectId("5e8bacc58418f12a4f9eaf1b"),2,2020,Mexico-Texas,Broccoli,33
ObjectId("5e8bacc58418f12a4f9eaf1c"),2,2020,Mexico-Texas,Brussels Sprouts,0
ObjectId("5e8bacc58418f12a4f9eaf1d"),2,2020,Mexico-Texas,Cabbage,4
ObjectId("5e8bacc58418f12a4f9eaf1e"),2,2020,Mexico-Texas,Carrots,0
ObjectId("5e8bacc58418f12a4f9eaf1f"),2,2020,Mexico-Texas,Cauliflower,4
ObjectId("5e8bacc58418f12a4f9eaf20"),2,2020,Mexico-Texas,Celery,4
ObjectId("5e8bacc58418f12a4f9eaf21"),2,2020,Mexico-Texas,Cucumbers,53
ObjectId("5e8bacc58418f12a4f9eaf22"),2,2020,Mexico-Texas,Eggplant,5
ObjectId("5e8bacc58418f12a4f9eaf23"),2,2020,Mexico-Texas,Kale Greens,1
ObjectId("5e8bacc58418f12a4f9eaf24"),2,2020,Mexico-Texas,Lettuce, Boston,2
ObjectId("5e8bacc58418f12a4f9eaf25"),2,2020,Mexico-Texas,Lettuce, Iceberg,65
ObjectId("5e8bacc58418f12a4f9eaf26"),2,2020,Mexico-Texas,Lettuce, Other,19
ObjectId("5e8bacc58418f12a4f9eaf27"),2,2020,Mexico-Texas,Lettuce, Romaine,10
ObjectId("5e8bacc58418f12a4f9eaf28"),2,2020,Mexico-Texas,Okra,5
ObjectId("5e8bacc58418f12a4f9eaf29"),2,2020,Mexico-Texas,Onions Dry,8
ObjectId("5e8bacc58418f12a4f9eaf2a"),2,2020,Mexico-Texas,Onions Green,1
ObjectId("5e8bacc58418f12a4f9eaf2b"),2,2020,Mexico-Texas,Oranges,18
ObjectId("5e8bacc58418f12a4f9eaf2c"),2,2020,Mexico-Texas,Papaya,42
ObjectId("5e8bacc58418f12a4f9eaf2d"),2,2020,Mexico-Texas,Peas Green,0
ObjectId("5e8bacc58418f12a4f9eaf2e"),2,2020,Mexico-Texas,Peppers, Bell Type,127
ObjectId("5e8bacc58418f12a4f9eaf2f"),2,2020,Mexico-Texas,Peppers, Other,60
ObjectId("5e8bacc58418f12a4f9eaf30"),2,2020,Mexico-Texas,Pineapples,61
ObjectId("5e8bacc58418f12a4f9eaf31"),2,2020,Mexico-Texas,Radishes,2
ObjectId("5e8bacc58418f12a4f9eaf32"),2,2020,California,Raspberries,7
ObjectId("5e8bacc58418f12a4f9eaf33"),2,2020,Mexico-Texas,Kale Greens,2
ObjectId("5e8bacc58418f12a4f9eaf34"),2,2020,Mexico-Texas,Kohlrabi,0
ObjectId("5e8bacc58418f12a4f9eaf35"),2,2020,Mexico-Texas,Lettuce, Iceberg,4
ObjectId("5e8bacc58418f12a4f9eaf36"),2,2020,Mexico-Texas,Lettuce, Other,4
ObjectId("5e8bacc58418f12a4f9eaf37"),2,2020,Mexico-Texas,Lettuce, Romaine,4
ObjectId("5e8bacc58418f12a4f9eaf38"),2,2020,Mexico-Texas,Limes,2
ObjectId("5e8bacc58418f12a4f9eaf39"),2,2020,Mexico-Texas,Misc Asian,2
ObjectId("5e8bacc58418f12a4f9eaf3a"),2,2020,Mexico-Texas,Misc Herbs,23
ObjectId("5e8bacc58418f12a4f9eaf3b"),2,2020,Mexico-Texas,Okra,3
ObjectId("5e8bacc58418f12a4f9eaf3c"),2,2020,Mexico-Texas,Onions Dry,9
ObjectId("5e8bacc58418f12a4f9eaf3d"),2,2020,Mexico-Texas,Onions Green,1
ObjectId("5e8bacc58418f12a4f9eaf3e"),2,2020,Mexico-Texas,Papaya,83
ObjectId("5e8bacc58418f12a4f9eaf3f"),2,2020,Mexico-Texas,Parsley,0
ObjectId("5e8bacc58418f12a4f9eaf40"),2,2020,Mexico-Texas,Peas Green,6
ObjectId("5e8bacc58418f12a4f9eaf41"),2,2020,Mexico-Texas,Peppers, Bell Type,2
ObjectId("5e8bacc58418f12a4f9eaf42"),2,2020,Mexico-Texas,Peppers, Other,18
ObjectId("5e8bacc58418f12a4f9eaf43"),2,2020,Mexico-Texas,Pineapples,45
ObjectId("5e8bacc58418f12a4f9eaf44"),2,2020,Mexico-Texas,Plantains,8
ObjectId("5e8bacc58418f12a4f9eaf45"),2,2020,Mexico-Texas,Radishes,2
ObjectId("5e8bacc58418f12a4f9eaf46"),2,2020,Mexico-Texas,Rape Greens,3
ObjectId("5e8bacc58418f12a4f9eaf47"),2,2020,Mexico-Texas,Spinach,0
ObjectId("5e8bacc58418f12a4f9eaf48"),2,2020,Mexico-Texas,Squash,8
ObjectId("5e8bacc58418f12a4f9eaf49"),2,2020,Mexico-Texas,Strawberries,131
ObjectId("5e8bacc58418f12a4f9eaf4a"),2,2020,Mexico-Texas,Tomatoes,26
ObjectId("5e8bacc58418f12a4f9eaf4b"),2,2020,Mexico-Texas,Tomatoes, Grape Type,0
ObjectId("5e8bacc58418f12a4f9eaf4c"),2,2020,Mexico-Texas,Tomatoes, Plum Type,24
ObjectId("5e8bacc58418f12a4f9eaf4d"),2,2020,Mexico-Texas,Bananas,0
ObjectId("5e8bacc58418f12a4f9eaf4e"),2,2020,Mexico-Texas,Beans,0
ObjectId("5e8bacc58418f12a4f9eaf4f"),2,2020,Mexico-Texas,Beets,0
ObjectId("5e8bacc58418f12a4f9eaf50"),2,2020,Mexico-Texas,Broccoli,2
ObjectId("5e8bacc58418f12a4f9eaf51"),2,2020,Mexico-Texas,Cabbage,1
ObjectId("5e8bacc58418f12a4f9eaf52"),2,2020,Mexico-Texas,Cactus Leaf (nopales),7
ObjectId("5e8bacc58418f12a4f9eaf53"),2,2020,Mexico-Texas,Carrots,2
ObjectId("5e8bacc58418f12a4f9eaf54"),2,2020,Mexico-Texas,Cauliflower,0
ObjectId("5e8bacc58418f12a4f9eaf55"),2,2020,Mexico-Texas,Celery,0
ObjectId("5e8bacc58418f12a4f9eaf56"),2,2020,Mexico-Texas,Chinese Cabbage,9
ObjectId("5e8bacc58418f12a4f9eaf57"),2,2020,Mexico-Texas,Cucumbers,0
ObjectId("5e8bacc58418f12a4f9eaf58"),2,2020,Mexico-Texas,Eggplant,3
ObjectId("5e8bacc58418f12a4f9eaf59"),2,2020,Mexico-Texas,Huauzontle,0
ObjectId("5e8bacc58418f12a4f9eaf5a"),2,2020,Mexico-Texas,Lamb's Quarters (quilete),0
ObjectId("5e8bacc58418f12a4f9eaf5b"),2,2020,Mexico-Texas,Lettuce, Other,4
ObjectId("5e8bacc58418f12a4f9eaf5c"),2,2020,Mexico-Texas,Misc Asian,4
ObjectId("5e8bacc58418f12a4f9eaf5d"),2,2020,Mexico-Texas,Misc Herbs,17
ObjectId("5e8bacc58418f12a4f9eaf5e"),2,2020,Mexico-Texas,Misc Tropical,15
ObjectId("5e8bacc58418f12a4f9eaf5f"),2,2020,Mexico-Texas,Mustard,0
ObjectId("5e8bacc58418f12a4f9eaf60"),2,2020,Mexico-Texas,Onions Dry,1
ObjectId("5e8bacc58418f12a4f9eaf61"),2,2020,Mexico-Texas,Parsley,0
ObjectId("5e8bacc58418f12a4f9eaf62"),2,2020,Mexico-Texas,Peas Green,0
ObjectId("5e8bacc58418f12a4f9eaf63"),2,2020,Mexico-Texas,Peppers, Other,18
ObjectId("5e8bacc58418f12a4f9eaf64"),2,2020,Mexico-Texas,Plantains,0
ObjectId("5e8bacc58418f12a4f9eaf65"),2,2020,Mexico-Texas,Radishes,1
ObjectId("5e8bacc58418f12a4f9eaf66"),2,2020,Mexico-Texas,Spinach,3
ObjectId("5e8bacc58418f12a4f9eaf67"),2,2020,Mexico-Texas,Squash,4
ObjectId("5e8bacc58418f12a4f9eaf68"),2,2020,Mexico-Texas,Vegetables Other,1
ObjectId("5e8bacc58418f12a4f9eaf69"),2,2020,Mexico-Texas,Watermelons,4
ObjectId("5e8bacc58418f12a4f9eaf6a"),2,2020,Mexico-Texas,Mangoes,19
ObjectId("5e8bacc58418f12a4f9eaf6b"),2,2020,Mexico-Texas,Garlic,0
ObjectId("5e8bacc58418f12a4f9eaf6c"),2,2020,Texas,Cabbage,7
ObjectId("5e8bacc58418f12a4f9eaf6d"),2,2020,Texas,Grapefruit,26
ObjectId("5e8bacc58418f12a4f9eaf6e"),2,2020,Mexico-Texas,Misc Tropical,59
ObjectId("5e8bacc58418f12a4f9eaf6f"),2,2020,Texas,Oranges,36
ObjectId("5e8bacc58418f12a4f9eaf70"),2,2020,California,Strawberries,1
ObjectId("5e8bacc58418f12a4f9eaf71"),2,2020,California,Blackberries,0
ObjectId("5e8bacc58418f12a4f9eaf72"),2,2020,California,Blueberries,0
ObjectId("5e8bacc58418f12a4f9eaf73"),2,2020,Arizona,Broccoli,1
ObjectId("5e8bacc58418f12a4f9eaf74"),2,2020,Arizona,Brussels Sprouts,0
ObjectId("5e8bacc58418f12a4f9eaf75"),2,2020,Arizona,Cabbage,16
ObjectId("5e8bacc58418f12a4f9eaf76"),2,2020,Arizona,Chinese Cabbage,0
ObjectId("5e8bacc58418f12a4f9eaf77"),2,2020,Arizona,Endive,0
ObjectId("5e8bacc58418f12a4f9eaf78"),2,2020,Arizona,Kale Greens,0
ObjectId("5e8bacc58418f12a4f9eaf79"),2,2020,Arizona,Lettuce, Boston,2
ObjectId("5e8bacc58418f12a4f9eaf7a"),2,2020,Arizona,Lettuce, Green Leaf,1
ObjectId("5e8bacc58418f12a4f9eaf7b"),2,2020,Arizona,Lettuce, Iceberg,23
ObjectId("5e8bacc58418f12a4f9eaf7c"),2,2020,Arizona,Lettuce, Processed,17
ObjectId("5e8bacc58418f12a4f9eaf7d"),2,2020,Arizona,Lettuce, Red Leaf,0
ObjectId("5e8bacc58418f12a4f9eaf7e"),2,2020,Arizona,Lettuce, Romaine,44
ObjectId("5e8bacc58418f12a4f9eaf7f"),2,2020,Arizona,Misc Asian,0
ObjectId("5e8bacc58418f12a4f9eaf80"),2,2020,Arizona,Radicchio,0
ObjectId("5e8bacc58418f12a4f9eaf81"),2,2020,Arizona,Spinach,15
ObjectId("5e8bacc58418f12a4f9eaf82"),2,2020,Arizona,Swiss Chard,0
ObjectId("5e8bacc58418f12a4f9eaf83"),2,2020,Arizona,Misc Herbs,1
ObjectId("5e8bacc58418f12a4f9eaf84"),2,2020,Florida,Beans,36
ObjectId("5e8bacc58418f12a4f9eaf85"),2,2020,Florida,Cabbage,13
ObjectId("5e8bacc58418f12a4f9eaf86"),2,2020,Florida,Corn, Sweet,6
ObjectId("5e8bacc58418f12a4f9eaf87"),2,2020,Florida,Peppers, Bell Type,3
ObjectId("5e8bacc58418f12a4f9eaf88"),2,2020,Florida,Radishes,0
ObjectId("5e8bacc58418f12a4f9eaf89"),2,2020,Florida,Squash,19
ObjectId("5e8bacc58418f12a4f9eaf8a"),2,2020,Florida,Strawberries,297
ObjectId("5e8bacc58418f12a4f9eaf8b"),2,2020,Florida,Tomatoes,93
ObjectId("5e8bacc58418f12a4f9eaf8c"),2,2020,Florida,Tomatoes, Cherry,1
ObjectId("5e8bacc58418f12a4f9eaf8d"),2,2020,Florida,Tomatoes, Grape Type,4
ObjectId("5e8bacc58418f12a4f9eaf8e"),2,2020,Florida,Tomatoes, Plum Type,12
ObjectId("5e8bacc58418f12a4f9eaf8f"),2,2020,Great Lakes,Potatoes,18
ObjectId("5e8bacc58418f12a4f9eaf90"),2,2020,Mexico-Arizona,Beans,8
ObjectId("5e8bacc58418f12a4f9eaf91"),2,2020,Mexico-Arizona,Cucumbers,80
ObjectId("5e8bacc58418f12a4f9eaf92"),2,2020,Mexico-Arizona,Eggplant,2
ObjectId("5e8bacc58418f12a4f9eaf93"),2,2020,Mexico-Arizona,Misc Asian,0
ObjectId("5e8bacc58418f12a4f9eaf94"),2,2020,Mexico-Arizona,Misc Tropical,8
ObjectId("5e8bacc58418f12a4f9eaf95"),2,2020,Mexico-Arizona,Oranges,5
ObjectId("5e8bacc58418f12a4f9eaf96"),2,2020,Mexico-Arizona,Peas Green,3
ObjectId("5e8bacc58418f12a4f9eaf97"),2,2020,Mexico-Arizona,Peppers, Bell Type,56
ObjectId("5e8bacc58418f12a4f9eaf98"),2,2020,Mexico-Arizona,Peppers, Other,43
ObjectId("5e8bacc58418f12a4f9eaf99"),2,2020,Mexico-Arizona,Squash,36
ObjectId("5e8bacc58418f12a4f9eaf9a"),2,2020,Mexico-Arizona,Strawberries,1
ObjectId("5e8bacc58418f12a4f9eaf9b"),2,2020,Mexico-Arizona,Tangerines,5
ObjectId("5e8bacc58418f12a4f9eaf9c"),2,2020,Mexico-Arizona,Tomatoes,14
ObjectId("5e8bacc58418f12a4f9eaf9d"),2,2020,Mexico-Arizona,Tomatoes, Grape Type,2
ObjectId("5e8bacc58418f12a4f9eaf9e"),2,2020,Mexico-Arizona,Tomatoes, Plum Type,55
ObjectId("5e8bacc58418f12a4f9eaf9f"),2,2020,Mexico-Arizona,Watermelons, Seedless,9
ObjectId("5e8bacc58418f12a4f9eafa0"),2,2020,Mexico-California,Bananas,8
ObjectId("5e8bacc58418f12a4f9eafa1"),2,2020,Mexico-California,Beans,12
ObjectId("5e8bacc58418f12a4f9eafa2"),2,2020,Mexico-California,Beets,2
ObjectId("5e8bacc58418f12a4f9eafa3"),2,2020,Mexico-California,Blackberries,14
ObjectId("5e8bacc58418f12a4f9eafa4"),2,2020,Mexico-California,Blueberries,8
ObjectId("5e8bacc58418f12a4f9eafa5"),2,2020,Mexico-California,Broccoli,1
ObjectId("5e8bacc58418f12a4f9eafa6"),2,2020,Mexico-California,Brussels Sprouts,14
ObjectId("5e8bacc58418f12a4f9eafa7"),2,2020,Mexico-California,Cabbage,6
ObjectId("5e8bacc58418f12a4f9eafa8"),2,2020,Mexico-California,Cactus Leaf (nopales),6
ObjectId("5e8bacc58418f12a4f9eafa9"),2,2020,Mexico-California,Carrots,3
ObjectId("5e8bacc58418f12a4f9eafaa"),2,2020,Mexico-California,Cauliflower,0
ObjectId("5e8bacc58418f12a4f9eafab"),2,2020,Mexico-California,Corn, Sweet,4
ObjectId("5e8bacc58418f12a4f9eafac"),2,2020,Mexico-California,Cucumbers,26
ObjectId("5e8bacc58418f12a4f9eafad"),2,2020,Mexico-California,Eggplant,1
ObjectId("5e8bacc58418f12a4f9eafae"),2,2020,Mexico-California,Lettuce, Other,1
ObjectId("5e8bacc58418f12a4f9eafaf"),2,2020,Mexico-California,Limes,48
ObjectId("5e8bacc58418f12a4f9eafb0"),2,2020,Mexico-California,Misc Asian,17
ObjectId("5e8bacc58418f12a4f9eafb1"),2,2020,Mexico-California,Misc Herbs,8
ObjectId("5e8bacc58418f12a4f9eafb2"),2,2020,Mexico-California,Misc Tropical,94
ObjectId("5e8bacc58418f12a4f9eafb3"),2,2020,Mexico-California,Mixed and Misc Melons,3
ObjectId("5e8bacc58418f12a4f9eafb4"),2,2020,Mexico-California,Onions Dry,2
ObjectId("5e8bacc58418f12a4f9eafb5"),2,2020,Mexico-California,Onions Green,4
ObjectId("5e8bacc58418f12a4f9eafb6"),2,2020,Mexico-California,Papaya,3
ObjectId("5e8bacc58418f12a4f9eafb7"),2,2020,Mexico-California,Parsley,0
ObjectId("5e8bacc58418f12a4f9eafb8"),2,2020,Mexico-California,Peas Green,12
ObjectId("5e8bacc58418f12a4f9eafb9"),2,2020,Mexico-California,Peppers, Bell Type,15
ObjectId("5e8bacc58418f12a4f9eafba"),2,2020,Mexico-California,Peppers, Other,57
ObjectId("5e8bacc58418f12a4f9eafbb"),2,2020,Mexico-California,Plantains,1
ObjectId("5e8bacc58418f12a4f9eafbc"),2,2020,Mexico-California,Radishes,3
ObjectId("5e8bacc58418f12a4f9eafbd"),2,2020,Mexico-California,Raspberries,14
ObjectId("5e8bacc58418f12a4f9eafbe"),2,2020,Mexico-California,Spinach,5
ObjectId("5e8bacc58418f12a4f9eafbf"),2,2020,Mexico-California,Squash,29
ObjectId("5e8bacc58418f12a4f9eafc0"),2,2020,Mexico-California,Strawberries,26
ObjectId("5e8bacc58418f12a4f9eafc1"),2,2020,Mexico-California,Tomatoes,16
ObjectId("5e8bacc58418f12a4f9eafc2"),2,2020,Mexico-California,Tomatoes, Cherry,12
ObjectId("5e8bacc58418f12a4f9eafc3"),2,2020,Mexico-California,Tomatoes, Plum Type,52
ObjectId("5e8bacc58418f12a4f9eafc4"),2,2020,Mexico-California,Vegetables Other,1
ObjectId("5e8bacc58418f12a4f9eafc5"),2,2020,Mexico-California,Watermelons,8
ObjectId("5e8bacc58418f12a4f9eafc6"),2,2020,Mexico-Texas,Avocados,178
ObjectId("5e8bacc58418f12a4f9eafc7"),2,2020,Mexico-Texas,Bananas,20
ObjectId("5e8bacc58418f12a4f9eafc8"),2,2020,Mexico-Texas,Blackberries,19
ObjectId("5e8bacc58418f12a4f9eafc9"),2,2020,Mexico-Texas,Blueberries,11
ObjectId("5e8bacc58418f12a4f9eafca"),2,2020,Mexico-Texas,Broccoli,20
ObjectId("5e8bacc58418f12a4f9eafcb"),2,2020,Mexico-Texas,Cabbage,4
ObjectId("5e8bacc58418f12a4f9eafcc"),2,2020,Mexico-Texas,Carrots,9
ObjectId("5e8bacc58418f12a4f9eafcd"),2,2020,Mexico-Texas,Cauliflower,2
ObjectId("5e8bacc58418f12a4f9eafce"),2,2020,Mexico-Texas,Celery,5
ObjectId("5e8bacc58418f12a4f9eafcf"),2,2020,Mexico-Texas,Cucumbers,25
ObjectId("5e8bacc58418f12a4f9eafd0"),2,2020,Mexico-Texas,Lettuce, Iceberg,53
ObjectId("5e8bacc58418f12a4f9eafd1"),2,2020,Mexico-Texas,Lettuce, Other,32
ObjectId("5e8bacc58418f12a4f9eafd2"),2,2020,Mexico-Texas,Lettuce, Romaine,20
ObjectId("5e8bacc58418f12a4f9eafd3"),2,2020,Mexico-Texas,Mushrooms,8
ObjectId("5e8bacc58418f12a4f9eafd4"),2,2020,Mexico-Texas,Peas Green,0
ObjectId("5e8bacc58418f12a4f9eafd5"),2,2020,Mexico-Texas,Peppers, Bell Type,30
ObjectId("5e8bacc58418f12a4f9eafd6"),2,2020,Mexico-Texas,Peppers, Other,4
ObjectId("5e8bacc58418f12a4f9eafd7"),2,2020,Mexico-Texas,Radicchio,0
ObjectId("5e8bacc58418f12a4f9eafd8"),2,2020,Mexico-Texas,Raspberries,26
ObjectId("5e8bacc58418f12a4f9eafd9"),2,2020,Mexico-Texas,Tomatoes,176
ObjectId("5e8bacc58418f12a4f9eafda"),2,2020,Mexico-Texas,Avocados,200
ObjectId("5e8bacc58418f12a4f9eafdb"),2,2020,Mexico-Texas,Bananas,0
ObjectId("5e8bacc58418f12a4f9eafdc"),2,2020,Mexico-Texas,Beans,6
ObjectId("5e8bacc58418f12a4f9eafdd"),2,2020,Mexico-Texas,Beets,2
ObjectId("5e8bacc58418f12a4f9eafde"),2,2020,Mexico-Texas,Broccoli,101
ObjectId("5e8bacc58418f12a4f9eafdf"),2,2020,Mexico-Texas,Brussels Sprouts,13
ObjectId("5e8bacc58418f12a4f9eafe0"),2,2020,Mexico-Texas,Cabbage,0
ObjectId("5e8bacc58418f12a4f9eafe1"),2,2020,Mexico-Texas,Cactus Leaf (nopales),4
ObjectId("5e8bacc58418f12a4f9eafe2"),2,2020,Mexico-Texas,Carrots,16
ObjectId("5e8bacc58418f12a4f9eafe3"),2,2020,Mexico-Texas,Cauliflower,2
ObjectId("5e8bacc58418f12a4f9eafe4"),2,2020,Mexico-Texas,Celery,8
ObjectId("5e8bacc58418f12a4f9eafe5"),2,2020,Mexico-Texas,Chinese Cabbage,13
ObjectId("5e8bacc58418f12a4f9eafe6"),2,2020,Mexico-Texas,Corn, Sweet,2
ObjectId("5e8bacc58418f12a4f9eafe7"),2,2020,Mexico-Texas,Cranberries,1
ObjectId("5e8bacc58418f12a4f9eafe8"),2,2020,Mexico-Texas,Cucumbers,2
ObjectId("5e8bacc58418f12a4f9eafe9"),2,2020,Mexico-Texas,Figs,0
